Node Number	X Location (m)	Y Location (m)	Z Location (m)	
1090	0,19431	0,13825	3,4001e-002	
1091	2,6293	9,8246e-002	3,4001e-002	
1096	2,5802	9,3052e-002	8,0001e-002	
1097	2,5304	9,387e-002	8,0001e-002	
1098	2,4806	9,4688e-002	8,0001e-002	
1099	2,4308	9,5506e-002	8,0001e-002	
1100	2,381	9,6324e-002	8,0001e-002	
1101	2,3312	9,7142e-002	8,0001e-002	
1102	2,2814	9,796e-002	8,0001e-002	
1103	2,2317	9,8778e-002	8,0001e-002	
1104	2,1819	9,9596e-002	8,0001e-002	
1105	2,1321	0,10041	8,0001e-002	
1106	2,0823	0,10123	8,0001e-002	
1107	2,0325	0,10205	8,0001e-002	
1108	1,9827	0,10287	8,0001e-002	
1109	1,9329	0,10369	8,0001e-002	
1110	1,8831	0,1045	8,0001e-002	
1111	1,8333	0,10532	8,0001e-002	
1112	1,7835	0,10614	8,0001e-002	
1113	1,7337	0,10696	8,0001e-002	
1114	1,6839	0,10778	8,0001e-002	
1115	1,6341	0,10859	8,0001e-002	
1116	1,5843	0,10941	8,0001e-002	
1117	1,5346	0,11023	8,0001e-002	
1118	1,4848	0,11105	8,0001e-002	
1119	1,435	0,11186	8,0001e-002	
1120	1,3852	0,11268	8,0001e-002	
1127	1,0282	0,11855	8,0001e-002	
1128	0,97915	0,11935	8,0001e-002	
1129	0,93014	0,12016	8,0001e-002	
1130	0,88113	0,12096	8,0001e-002	
1131	0,83212	0,12177	8,0001e-002	
1132	0,78311	0,12257	8,0001e-002	
1133	0,7341	0,12338	8,0001e-002	
1134	0,68509	0,12418	8,0001e-002	
1135	0,63608	0,12499	8,0001e-002	
1136	0,58707	0,12579	8,0001e-002	
1137	0,53806	0,1266	8,0001e-002	
1138	0,48905	0,1274	8,0001e-002	
1139	0,44005	0,12821	8,0001e-002	
1140	0,39104	0,12901	8,0001e-002	
1141	0,34203	0,12982	8,0001e-002	
1142	0,29302	0,13062	8,0001e-002	
1143	0,24401	0,13143	8,0001e-002	
1156	0,19502	0,14072	7,6487e-002	
1159	2,63	0,10424	6,8001e-002	
1160	2,5803	0,10505	6,8001e-002	
1161	2,5306	0,10587	6,8001e-002	
1162	2,4809	0,10669	6,8001e-002	
1163	2,4312	0,1075	6,8001e-002	
1164	2,3815	0,10832	6,8001e-002	
1165	2,3318	0,10913	6,8001e-002	
1166	2,2821	0,10995	6,8001e-002	
1167	2,2324	0,11077	6,8001e-002	
1168	2,1827	0,11158	6,8001e-002	
1169	2,133	0,1124	6,8001e-002	
1170	2,0833	0,11322	6,8001e-002	
1171	2,0336	0,11403	6,8001e-002	
1172	1,9839	0,11485	6,8001e-002	
1173	1,9343	0,11566	6,8001e-002	
1174	1,8846	0,11648	6,8001e-002	
1175	1,8349	0,1173	6,8001e-002	
1176	1,7852	0,11811	6,8001e-002	
1177	1,7355	0,11893	6,8001e-002	
1178	1,6858	0,11975	6,8001e-002	
1179	1,6361	0,12056	6,8001e-002	
1180	1,5864	0,12138	6,8001e-002	
1181	1,5367	0,1222	6,8001e-002	
1182	1,487	0,12301	6,8001e-002	
1183	1,4373	0,12383	6,8001e-002	
1184	1,3876	0,12464	6,8001e-002	
1185	1,3379	0,12546	6,8001e-002	
1186	1,2882	0,12628	6,8001e-002	
1187	1,2385	0,12709	6,8001e-002	
1188	1,1888	0,12791	6,8001e-002	
1189	1,1391	0,12873	6,8001e-002	
1190	1,0895	0,12954	6,8001e-002	
1191	1,0398	0,13036	6,8001e-002	
1192	0,99007	0,13117	6,8001e-002	
1193	0,94037	0,13199	6,8001e-002	
1194	0,89068	0,13281	6,8001e-002	
1195	0,84099	0,13362	6,8001e-002	
1196	0,79129	0,13444	6,8001e-002	
1197	0,7416	0,13526	6,8001e-002	
1198	0,6919	0,13607	6,8001e-002	
1199	0,64221	0,13689	6,8001e-002	
1200	0,59252	0,13771	6,8001e-002	
1201	0,54282	0,13852	6,8001e-002	
1202	0,49313	0,13934	6,8001e-002	
1203	0,44343	0,14015	6,8001e-002	
1204	0,39374	0,14097	6,8001e-002	
1205	0,34405	0,14179	6,8001e-002	
1206	0,29435	0,1426	6,8001e-002	
1207	0,24466	0,14342	6,8001e-002	
1892	2,63	-7,9495e-003	7,5716e-002	
2528	2,5553	9,9461e-002	6,8001e-002	
2529	2,5056	0,10028	6,8001e-002	
2530	2,4559	0,10109	6,8001e-002	
2531	2,4062	0,10191	6,8001e-002	
2532	2,3566	0,10273	6,8001e-002	
2533	2,3069	0,10354	6,8001e-002	
2534	2,2572	0,10436	6,8001e-002	
2535	2,2075	0,10518	6,8001e-002	
2536	2,1578	0,10599	6,8001e-002	
2537	2,1081	0,10681	6,8001e-002	
2538	2,0584	0,10762	6,8001e-002	
2539	2,0087	0,10844	6,8001e-002	
2540	1,959	0,10926	6,8001e-002	
2541	1,9093	0,11007	6,8001e-002	
2542	1,8596	0,11089	6,8001e-002	
2543	1,8099	0,11171	6,8001e-002	
2544	1,7602	0,11252	6,8001e-002	
2545	1,7105	0,11334	6,8001e-002	
2546	1,6608	0,11416	6,8001e-002	
2547	1,6111	0,11497	6,8001e-002	
2548	1,5614	0,11579	6,8001e-002	
2549	1,5118	0,1166	6,8001e-002	
2550	1,4621	0,11742	6,8001e-002	
2551	1,4124	0,11824	6,8001e-002	
2552	1,3627	0,11905	6,8001e-002	
2553	1,0148	0,12477	6,8001e-002	
2554	0,96512	0,12558	6,8001e-002	
2555	0,91543	0,1264	6,8001e-002	
2556	0,86573	0,12722	6,8001e-002	
2557	0,81604	0,12803	6,8001e-002	
2558	0,76635	0,12885	6,8001e-002	
2559	0,71665	0,12967	6,8001e-002	
2560	0,66696	0,13048	6,8001e-002	
2561	0,61726	0,1313	6,8001e-002	
2562	0,56757	0,13211	6,8001e-002	
2563	0,51788	0,13293	6,8001e-002	
2564	0,46818	0,13375	6,8001e-002	
2565	0,41849	0,13456	6,8001e-002	
2566	0,36879	0,13538	6,8001e-002	
2567	0,3191	0,1362	6,8001e-002	
2568	0,26941	0,13701	6,8001e-002	
2569	0,21971	0,13783	6,8001e-002	
2570	0,20729	0,13803	6,8001e-002	
2571	2,5555	9,3458e-002	7,4001e-002	
2572	2,5058	9,4275e-002	7,4001e-002	
2573	2,4561	9,5091e-002	7,4001e-002	
2574	2,4064	9,5907e-002	7,4001e-002	
2575	2,3567	9,6724e-002	7,4001e-002	
2576	2,307	9,754e-002	7,4001e-002	
2577	2,2573	9,8356e-002	7,4001e-002	
2578	2,2076	9,9173e-002	7,4001e-002	
2579	2,1579	9,9989e-002	7,4001e-002	
2580	2,1082	0,10081	7,4001e-002	
2581	2,0585	0,10162	7,4001e-002	
2582	2,0088	0,10244	7,4001e-002	
2583	1,9591	0,10325	7,4001e-002	
2584	1,9094	0,10407	7,4001e-002	
2585	1,8597	0,10489	7,4001e-002	
2586	1,8101	0,1057	7,4001e-002	
2587	1,7604	0,10652	7,4001e-002	
2588	1,7107	0,10734	7,4001e-002	
2589	1,661	0,10815	7,4001e-002	
2590	1,6113	0,10897	7,4001e-002	
2591	1,5616	0,10978	7,4001e-002	
2592	1,5119	0,1106	7,4001e-002	
2593	1,4622	0,11142	7,4001e-002	
2594	1,4125	0,11223	7,4001e-002	
2595	1,3628	0,11305	7,4001e-002	
2596	1,0149	0,11876	7,4001e-002	
2597	0,96526	0,11958	7,4001e-002	
2598	0,91556	0,1204	7,4001e-002	
2599	0,86587	0,12121	7,4001e-002	
2600	0,81617	0,12203	7,4001e-002	
2601	0,76648	0,12285	7,4001e-002	
2602	0,71679	0,12366	7,4001e-002	
2603	0,66709	0,12448	7,4001e-002	
2604	0,6174	0,1253	7,4001e-002	
2605	0,5677	0,12611	7,4001e-002	
2606	0,51801	0,12693	7,4001e-002	
2607	0,46832	0,12774	7,4001e-002	
2608	0,41862	0,12856	7,4001e-002	
2609	0,36893	0,12938	7,4001e-002	
2610	0,31923	0,13019	7,4001e-002	
2611	0,26954	0,13101	7,4001e-002	
2612	0,21985	0,13183	7,4001e-002	
2613	0,20742	0,13203	7,4001e-002	
2614	2,4861	-7,1216e-003	6,8001e-002	
2615	2,4368	-7,931e-003	6,8001e-002	
2616	2,3875	-8,7404e-003	6,8001e-002	
2617	2,3383	-9,5498e-003	6,8001e-002	
2618	2,289	-1,0359e-002	6,8001e-002	
2619	2,2397	-1,1169e-002	6,8001e-002	
2620	2,1904	-1,1978e-002	6,8001e-002	
2621	2,1412	-1,2788e-002	6,8001e-002	
2622	2,0919	-1,3597e-002	6,8001e-002	
2623	2,0426	-1,4406e-002	6,8001e-002	
2624	1,9934	-1,5216e-002	6,8001e-002	
2625	1,9441	-1,6025e-002	6,8001e-002	
2626	1,8948	-1,6835e-002	6,8001e-002	
2627	1,8455	-1,7644e-002	6,8001e-002	
2628	1,7963	-1,8454e-002	6,8001e-002	
2629	1,747	-1,9263e-002	6,8001e-002	
2630	1,6977	-2,0072e-002	6,8001e-002	
2631	1,6484	-2,0882e-002	6,8001e-002	
2632	1,5992	-2,1691e-002	6,8001e-002	
2633	1,5499	-2,2501e-002	6,8001e-002	
2634	1,5006	-2,331e-002	6,8001e-002	
2635	1,4513	-2,4119e-002	6,8001e-002	
2636	1,4021	-2,4929e-002	6,8001e-002	
2637	1,3528	-2,5738e-002	6,8001e-002	
2638	1,3035	-2,6548e-002	6,8001e-002	
2639	1,2542	-2,7357e-002	6,8001e-002	
2640	1,205	-2,8167e-002	6,8001e-002	
2641	1,1557	-2,8976e-002	6,8001e-002	
2642	1,1064	-2,9785e-002	6,8001e-002	
2643	1,0572	-3,0595e-002	6,8001e-002	
2644	1,0079	-3,1404e-002	6,8001e-002	
2645	0,95861	-3,2214e-002	6,8001e-002	
2646	0,90933	-3,3023e-002	6,8001e-002	
2647	0,86006	-3,3833e-002	6,8001e-002	
2648	0,81079	-3,4642e-002	6,8001e-002	
2649	0,76151	-3,5451e-002	6,8001e-002	
2650	0,71224	-3,6261e-002	6,8001e-002	
2651	0,66297	-3,707e-002	6,8001e-002	
2652	0,61369	-3,788e-002	6,8001e-002	
2653	0,56442	-3,8689e-002	6,8001e-002	
2654	0,51514	-3,9498e-002	6,8001e-002	
2655	0,46587	-4,0308e-002	6,8001e-002	
2656	0,4166	-4,1117e-002	6,8001e-002	
2657	0,36732	-4,1927e-002	6,8001e-002	
2658	0,31805	-4,2736e-002	6,8001e-002	
2659	0,26878	-4,3546e-002	6,8001e-002	
2660	0,2195	-4,4355e-002	6,8001e-002	
2661	0,20718	-4,4557e-002	6,8001e-002	
2662	2,4758	-1,2895e-003	7,4001e-002	
2663	2,4268	-2,0953e-003	7,4001e-002	
2664	2,3777	-2,901e-003	7,4001e-002	
2665	2,3287	-3,7068e-003	7,4001e-002	
2666	2,2796	-4,5125e-003	7,4001e-002	
2667	2,2306	-5,3183e-003	7,4001e-002	
2668	2,1815	-6,124e-003	7,4001e-002	
2669	2,1325	-6,9297e-003	7,4001e-002	
2670	2,0834	-7,7355e-003	7,4001e-002	
2671	2,0344	-8,5412e-003	7,4001e-002	
2672	1,9853	-9,347e-003	7,4001e-002	
2673	1,9363	-1,0153e-002	7,4001e-002	
2674	1,8872	-1,0958e-002	7,4001e-002	
2675	1,8382	-1,1764e-002	7,4001e-002	
2676	1,7891	-1,257e-002	7,4001e-002	
2677	1,7401	-1,3376e-002	7,4001e-002	
2678	1,691	-1,4181e-002	7,4001e-002	
2679	1,642	-1,4987e-002	7,4001e-002	
2680	1,5929	-1,5793e-002	7,4001e-002	
2681	1,5439	-1,6599e-002	7,4001e-002	
2682	1,4948	-1,7404e-002	7,4001e-002	
2683	1,4458	-1,821e-002	7,4001e-002	
2684	1,3967	-1,9016e-002	7,4001e-002	
2685	1,3477	-1,9822e-002	7,4001e-002	
2686	1,2986	-2,0627e-002	7,4001e-002	
2687	1,2496	-2,1433e-002	7,4001e-002	
2688	1,2005	-2,2239e-002	7,4001e-002	
2689	1,1515	-2,3045e-002	7,4001e-002	
2690	1,1024	-2,385e-002	7,4001e-002	
2691	1,0534	-2,4656e-002	7,4001e-002	
2692	1,0043	-2,5462e-002	7,4001e-002	
2693	0,95527	-2,6268e-002	7,4001e-002	
2694	0,90622	-2,7073e-002	7,4001e-002	
2695	0,85717	-2,7879e-002	7,4001e-002	
2696	0,80812	-2,8685e-002	7,4001e-002	
2697	0,75907	-2,9491e-002	7,4001e-002	
2698	0,71002	-3,0296e-002	7,4001e-002	
2699	0,66097	-3,1102e-002	7,4001e-002	
2700	0,61192	-3,1908e-002	7,4001e-002	
2701	0,56287	-3,2714e-002	7,4001e-002	
2702	0,51382	-3,3519e-002	7,4001e-002	
2703	0,46477	-3,4325e-002	7,4001e-002	
2704	0,41572	-3,5131e-002	7,4001e-002	
2705	0,36667	-3,5937e-002	7,4001e-002	
2706	0,31762	-3,6742e-002	7,4001e-002	
2707	0,26857	-3,7548e-002	7,4001e-002	
2708	0,21952	-3,8354e-002	7,4001e-002	
2709	0,20726	-3,8555e-002	7,4001e-002	
2710	2,548	3,3739e-002	8,0001e-002	
2711	2,548	5,9739e-002	8,0001e-002	
2712	0,195	-1,7383e-002	7,4001e-002	
2713	0,195	-2,807e-002	7,4001e-002	
2714	0,195	2,5365e-002	7,4001e-002	
2715	0,195	6,8112e-002	7,4001e-002	
2716	0,195	0,11086	7,4001e-002	
2717	0,195	0,12155	7,4001e-002	
2718	0,19403	-4,4774e-002	1,7e-002	
2719	0,19459	-4,4764e-002	5,1001e-002	
2720	0,19473	-4,4762e-002	5,9501e-002	
2721	0,19413	-5,0773e-002	1,7e-002	
2722	0,19469	-5,0764e-002	5,1001e-002	
2723	2,5092	-7,4157e-004	8,0001e-002	
2724	2,4608	-1,5355e-003	8,0001e-002	
2725	2,4125	-2,3294e-003	8,0001e-002	
2726	2,3642	-3,1234e-003	8,0001e-002	
2727	2,3159	-3,9173e-003	8,0001e-002	
2728	2,2675	-4,7112e-003	8,0001e-002	
2729	2,2192	-5,5052e-003	8,0001e-002	
2730	2,1709	-6,2991e-003	8,0001e-002	
2731	2,1225	-7,093e-003	8,0001e-002	
2732	2,0742	-7,887e-003	8,0001e-002	
2733	2,0259	-8,6809e-003	8,0001e-002	
2734	1,9775	-9,4748e-003	8,0001e-002	
2735	1,9292	-1,0269e-002	8,0001e-002	
2736	1,8809	-1,1063e-002	8,0001e-002	
2737	1,8325	-1,1857e-002	8,0001e-002	
2738	1,7842	-1,2651e-002	8,0001e-002	
2739	1,7359	-1,3444e-002	8,0001e-002	
2740	1,6876	-1,4238e-002	8,0001e-002	
2741	1,6392	-1,5032e-002	8,0001e-002	
2742	1,5909	-1,5826e-002	8,0001e-002	
2743	1,5426	-1,662e-002	8,0001e-002	
2744	1,4942	-1,7414e-002	8,0001e-002	
2745	1,4459	-1,8208e-002	8,0001e-002	
2746	1,3976	-1,9002e-002	8,0001e-002	
2747	1,3492	-1,9796e-002	8,0001e-002	
2748	1,3009	-2,059e-002	8,0001e-002	
2753	1,0826	-2,4176e-002	8,0001e-002	
2754	1,0342	-2,4971e-002	8,0001e-002	
2755	0,98586	-2,5765e-002	8,0001e-002	
2756	0,9375	-2,656e-002	8,0001e-002	
2757	0,88914	-2,7354e-002	8,0001e-002	
2758	0,84077	-2,8149e-002	8,0001e-002	
2759	0,79241	-2,8943e-002	8,0001e-002	
2760	0,74405	-2,9737e-002	8,0001e-002	
2761	0,69569	-3,0532e-002	8,0001e-002	
2762	0,64733	-3,1326e-002	8,0001e-002	
2763	0,59897	-3,2121e-002	8,0001e-002	
2764	0,5506	-3,2915e-002	8,0001e-002	
2773	2,5057	-1,28e-002	6,8001e-002	
2774	2,456	-1,3616e-002	6,8001e-002	
2775	2,4063	-1,4432e-002	6,8001e-002	
2776	2,3566	-1,5249e-002	6,8001e-002	
2777	2,307	-1,6065e-002	6,8001e-002	
2778	2,2573	-1,6881e-002	6,8001e-002	
2779	2,2076	-1,7698e-002	6,8001e-002	
2780	2,1579	-1,8514e-002	6,8001e-002	
2781	2,1082	-1,933e-002	6,8001e-002	
2782	2,0585	-2,0147e-002	6,8001e-002	
2783	2,0088	-2,0963e-002	6,8001e-002	
2784	1,9591	-2,1779e-002	6,8001e-002	
2785	1,9094	-2,2596e-002	6,8001e-002	
2786	1,8597	-2,3412e-002	6,8001e-002	
2787	1,81	-2,4228e-002	6,8001e-002	
2788	1,7603	-2,5045e-002	6,8001e-002	
2789	1,7106	-2,5861e-002	6,8001e-002	
2790	1,6609	-2,6677e-002	6,8001e-002	
2791	1,6112	-2,7494e-002	6,8001e-002	
2792	1,5615	-2,831e-002	6,8001e-002	
2793	1,5119	-2,9126e-002	6,8001e-002	
2794	1,4622	-2,9943e-002	6,8001e-002	
2795	1,4125	-3,0759e-002	6,8001e-002	
2796	1,3628	-3,1575e-002	6,8001e-002	
2797	1,3131	-3,2392e-002	6,8001e-002	
2798	1,2634	-3,3208e-002	6,8001e-002	
2799	1,2137	-3,4024e-002	6,8001e-002	
2800	1,164	-3,4841e-002	6,8001e-002	
2801	1,1143	-3,5657e-002	6,8001e-002	
2802	1,0646	-3,6473e-002	6,8001e-002	
2803	1,0149	-3,729e-002	6,8001e-002	
2804	0,96522	-3,8106e-002	6,8001e-002	
2805	0,91553	-3,8922e-002	6,8001e-002	
2806	0,86583	-3,9739e-002	6,8001e-002	
2807	0,81614	-4,0555e-002	6,8001e-002	
2808	0,76644	-4,1371e-002	6,8001e-002	
2809	0,71675	-4,2188e-002	6,8001e-002	
2810	0,66706	-4,3004e-002	6,8001e-002	
2811	0,61736	-4,382e-002	6,8001e-002	
2812	0,56767	-4,4636e-002	6,8001e-002	
2813	0,51798	-4,5453e-002	6,8001e-002	
2814	0,46828	-4,6269e-002	6,8001e-002	
2815	0,41859	-4,7085e-002	6,8001e-002	
2816	0,36889	-4,7902e-002	6,8001e-002	
2817	0,3192	-4,8718e-002	6,8001e-002	
2818	0,26951	-4,9534e-002	6,8001e-002	
2819	0,21981	-5,0351e-002	6,8001e-002	
2820	0,20739	-5,0555e-002	6,8001e-002	
2828	0,19469	0,14424	5,1001e-002	
2829	0,19413	0,14425	1,7e-002	
2830	0,19459	0,13824	5,1001e-002	
2831	0,19473	0,13824	5,9501e-002	
2832	0,19403	0,13825	1,7e-002	
2834	2,5553	9,3461e-002	8,0001e-002	
2835	2,5055	9,4279e-002	8,0001e-002	
2836	2,4557	9,5097e-002	8,0001e-002	
2837	2,4059	9,5915e-002	8,0001e-002	
2838	2,3561	9,6733e-002	8,0001e-002	
2839	2,3063	9,7551e-002	8,0001e-002	
2840	2,2566	9,8369e-002	8,0001e-002	
2841	2,2068	9,9187e-002	8,0001e-002	
2842	2,157	0,1	8,0001e-002	
2843	2,1072	0,10082	8,0001e-002	
2844	2,0574	0,10164	8,0001e-002	
2845	2,0076	0,10246	8,0001e-002	
2846	1,9578	0,10328	8,0001e-002	
2847	1,908	0,10409	8,0001e-002	
2848	1,8582	0,10491	8,0001e-002	
2849	1,8084	0,10573	8,0001e-002	
2850	1,7586	0,10655	8,0001e-002	
2851	1,7088	0,10737	8,0001e-002	
2852	1,659	0,10818	8,0001e-002	
2853	1,6092	0,109	8,0001e-002	
2854	1,5595	0,10982	8,0001e-002	
2855	1,5097	0,11064	8,0001e-002	
2856	1,4599	0,11146	8,0001e-002	
2857	1,4101	0,11227	8,0001e-002	
2860	1,0527	0,11815	8,0001e-002	
2861	1,0649	0,11794	8,0001e-002	
2862	1,0037	0,11895	8,0001e-002	
2863	0,95464	0,11976	8,0001e-002	
2864	0,90563	0,12056	8,0001e-002	
2865	0,85662	0,12137	8,0001e-002	
2866	0,80761	0,12217	8,0001e-002	
2867	0,7586	0,12298	8,0001e-002	
2868	0,7096	0,12378	8,0001e-002	
2869	0,66059	0,12459	8,0001e-002	
2870	0,61158	0,12539	8,0001e-002	
2871	0,56257	0,1262	8,0001e-002	
2872	0,51356	0,127	8,0001e-002	
2873	0,46455	0,12781	8,0001e-002	
2874	0,41554	0,12861	8,0001e-002	
2875	0,36653	0,12942	8,0001e-002	
2876	0,31752	0,13022	8,0001e-002	
2877	0,26851	0,13103	8,0001e-002	
2878	0,2195	0,13183	8,0001e-002	
2879	0,20725	0,13203	8,0001e-002	
2893	2,5554	0,10546	6,8001e-002	
2894	2,5057	0,10628	6,8001e-002	
2895	2,456	0,10709	6,8001e-002	
2896	2,4063	0,10791	6,8001e-002	
2897	2,3566	0,10873	6,8001e-002	
2898	2,307	0,10954	6,8001e-002	
2899	2,2573	0,11036	6,8001e-002	
2900	2,2076	0,11117	6,8001e-002	
2901	2,1579	0,11199	6,8001e-002	
2902	2,1082	0,11281	6,8001e-002	
2903	2,0585	0,11362	6,8001e-002	
2904	2,0088	0,11444	6,8001e-002	
2905	1,9591	0,11526	6,8001e-002	
2906	1,9094	0,11607	6,8001e-002	
2907	1,8597	0,11689	6,8001e-002	
2908	1,81	0,11771	6,8001e-002	
2909	1,7603	0,11852	6,8001e-002	
2910	1,7106	0,11934	6,8001e-002	
2911	1,6609	0,12015	6,8001e-002	
2912	1,6112	0,12097	6,8001e-002	
2913	1,5615	0,12179	6,8001e-002	
2914	1,5119	0,1226	6,8001e-002	
2915	1,4622	0,12342	6,8001e-002	
2916	1,4125	0,12424	6,8001e-002	
2917	1,3628	0,12505	6,8001e-002	
2918	1,0149	0,13077	6,8001e-002	
2919	0,96522	0,13158	6,8001e-002	
2920	0,91553	0,1324	6,8001e-002	
2921	0,86583	0,13322	6,8001e-002	
2922	0,81614	0,13403	6,8001e-002	
2923	0,76644	0,13485	6,8001e-002	
2924	0,71675	0,13566	6,8001e-002	
2925	0,66706	0,13648	6,8001e-002	
2926	0,61736	0,1373	6,8001e-002	
2927	0,56767	0,13811	6,8001e-002	
2928	0,51798	0,13893	6,8001e-002	
2929	0,46828	0,13975	6,8001e-002	
2930	0,41859	0,14056	6,8001e-002	
2931	0,36889	0,14138	6,8001e-002	
2932	0,3192	0,1422	6,8001e-002	
2933	0,26951	0,14301	6,8001e-002	
2934	0,21981	0,14383	6,8001e-002	
2935	0,20739	0,14403	6,8001e-002	
3242	2,5568	-8,4449e-003	7,6487e-002	
3243	2,5942	-8,1803e-003	7,6123e-002	
3244	2,5199	-9,0515e-003	7,6487e-002	
3245	2,4954	-9,4541e-003	7,6487e-002	
3246	2,4709	-9,8567e-003	7,6487e-002	
3247	2,4464	-1,0259e-002	7,6487e-002	
3248	2,4219	-1,0662e-002	7,6487e-002	
3249	2,3974	-1,1064e-002	7,6487e-002	
3250	2,3729	-1,1467e-002	7,6487e-002	
3251	2,3484	-1,1869e-002	7,6487e-002	
3252	2,3239	-1,2272e-002	7,6487e-002	
3253	2,2994	-1,2675e-002	7,6487e-002	
3254	2,2749	-1,3077e-002	7,6487e-002	
3255	2,2503	-1,348e-002	7,6487e-002	
3256	2,2258	-1,3882e-002	7,6487e-002	
3257	2,2029	-1,3653e-002	7,7052e-002	
3258	2,1874	-1,3756e-002	7,7182e-002	
3259	2,1644	-1,4892e-002	7,6487e-002	
3260	2,1399	-1,5294e-002	7,6487e-002	
3261	2,1154	-1,5697e-002	7,6487e-002	
3262	2,0909	-1,6099e-002	7,6487e-002	
3263	2,0521	-1,7149e-002	7,6053e-002	
3264	2,0664	-1,6502e-002	7,6487e-002	
3265	2,0298	-1,7103e-002	7,6487e-002	
3266	2,0053	-1,7505e-002	7,6487e-002	
3267	1,9808	-1,7908e-002	7,6487e-002	
3268	1,9563	-1,8311e-002	7,6487e-002	
3269	1,9318	-1,8713e-002	7,6487e-002	
3270	1,9073	-1,9116e-002	7,6487e-002	
3271	1,8828	-1,9518e-002	7,6487e-002	
3272	1,8583	-1,9921e-002	7,6487e-002	
3273	1,8337	-2,0323e-002	7,6487e-002	
3274	1,8092	-2,0726e-002	7,6487e-002	
3275	1,7847	-2,1128e-002	7,6487e-002	
3276	1,7481	-2,173e-002	7,6487e-002	
3277	1,765	-2,1159e-002	7,6771e-002	
3278	1,7236	-2,2132e-002	7,6487e-002	
3279	1,6991	-2,2535e-002	7,6487e-002	
3280	1,6746	-2,2937e-002	7,6487e-002	
3281	1,6501	-2,334e-002	7,6487e-002	
3282	1,6256	-2,3742e-002	7,6487e-002	
3283	1,6011	-2,4145e-002	7,6487e-002	
3284	1,5766	-2,4547e-002	7,6487e-002	
3285	1,5521	-2,495e-002	7,6487e-002	
3286	1,5276	-2,5353e-002	7,6487e-002	
3287	1,5031	-2,5755e-002	7,6487e-002	
3288	1,4786	-2,6158e-002	7,6487e-002	
3289	1,4541	-2,656e-002	7,6487e-002	
3290	1,4296	-2,6963e-002	7,6487e-002	
3291	1,4051	-2,7365e-002	7,6487e-002	
3292	1,3806	-2,7768e-002	7,6487e-002	
3293	1,356	-2,8171e-002	7,6487e-002	
3294	1,3315	-2,8573e-002	7,6487e-002	
3295	1,3175	-2,82e-002	7,705e-002	
3296	1,2946	-2,918e-002	7,6487e-002	
3297	1,2574	-3,0186e-002	7,6073e-002	
3298	1,2701	-2,9582e-002	7,6487e-002	
3299	1,2355	-3,0234e-002	7,6403e-002	
3300	1,2028	-3,0689e-002	7,6487e-002	
3301	1,2154	-3,0076e-002	7,6873e-002	
3302	1,1797	-3,1067e-002	7,6487e-002	
3303	1,1567	-3,1446e-002	7,6487e-002	
3304	1,1336	-3,1824e-002	7,6487e-002	
3305	1,1106	-3,2203e-002	7,6487e-002	
3306	1,0861	-3,2606e-002	7,6487e-002	
3307	1,0615	-3,3008e-002	7,6487e-002	
3308	1,037	-3,3411e-002	7,6487e-002	
3309	1,0125	-3,3814e-002	7,6487e-002	
3310	0,988	-3,4216e-002	7,6487e-002	
3311	0,96349	-3,4619e-002	7,6487e-002	
3312	0,93898	-3,5022e-002	7,6487e-002	
3313	0,91446	-3,5424e-002	7,6487e-002	
3314	0,88995	-3,5827e-002	7,6487e-002	
3315	0,86543	-3,623e-002	7,6487e-002	
3316	0,82883	-3,6831e-002	7,6487e-002	
3317	0,84567	-3,6261e-002	7,6771e-002	
3318	0,80432	-3,7234e-002	7,6487e-002	
3319	0,7798	-3,7637e-002	7,6487e-002	
3320	0,75529	-3,8039e-002	7,6487e-002	
3321	0,73077	-3,8442e-002	7,6487e-002	
3322	0,70626	-3,8845e-002	7,6487e-002	
3323	0,68175	-3,9247e-002	7,6487e-002	
3324	0,65723	-3,965e-002	7,6487e-002	
3325	0,63272	-4,0053e-002	7,6487e-002	
3326	0,6082	-4,0455e-002	7,6487e-002	
3327	0,58369	-4,0858e-002	7,6487e-002	
3328	0,55918	-4,1261e-002	7,6487e-002	
3329	0,53466	-4,1664e-002	7,6487e-002	
3330	0,5104	-4,2062e-002	7,6487e-002	
3331	0,48614	-4,2461e-002	7,6487e-002	
3332	0,46188	-4,2859e-002	7,6487e-002	
3333	0,4479	-4,2474e-002	7,706e-002	
3334	0,4252	-4,3462e-002	7,6487e-002	
3335	0,40094	-4,386e-002	7,6487e-002	
3336	0,36266	-4,4898e-002	7,6057e-002	
3337	0,37668	-4,4259e-002	7,6487e-002	
3338	0,34058	-4,4852e-002	7,6487e-002	
3339	0,31632	-4,525e-002	7,6487e-002	
3340	0,29206	-4,5649e-002	7,6487e-002	
3341	0,2678	-4,6047e-002	7,6487e-002	
3342	0,24354	-4,6446e-002	7,6487e-002	
3343	0,21928	-4,6844e-002	7,6487e-002	
3344	0,20715	-4,7044e-002	7,6487e-002	
3447	0,21349	0,14042	7,6487e-002	
3448	0,23195	0,14011	7,6487e-002	
3449	0,25663	0,13971	7,6487e-002	
3450	0,2813	0,1393	7,6487e-002	
3451	0,30598	0,1389	7,6487e-002	
3452	0,33065	0,13849	7,6487e-002	
3453	0,35533	0,13809	7,6487e-002	
3454	0,38001	0,13768	7,6487e-002	
3455	0,40468	0,13728	7,6487e-002	
3456	0,42936	0,13687	7,6487e-002	
