Node Number	X Location (m)	Y Location (m)	Z Location (m)	
3707	1,5934	0,341	-3,95e-002	
3708	1,5834	0,341	-3,95e-002	
3709	1,5734	0,341	-3,95e-002	
3710	1,5634	0,341	-3,95e-002	
3711	1,5534	0,341	-3,95e-002	
3712	1,5434	0,341	-3,95e-002	
3713	1,5334	0,341	-3,95e-002	
3714	1,5234	0,341	-3,95e-002	
3715	1,5134	0,341	-3,95e-002	
3716	1,5034	0,341	-3,95e-002	
3717	1,4934	0,341	-3,95e-002	
3718	1,4834	0,341	-3,95e-002	
3719	1,4734	0,341	-3,95e-002	
3720	1,4634	0,341	-3,95e-002	
3721	1,4534	0,341	-3,95e-002	
3722	1,4434	0,341	-3,95e-002	
3723	1,4334	0,341	-3,95e-002	
3724	1,4234	0,341	-3,95e-002	
3725	1,4134	0,341	-3,95e-002	
3726	1,4034	0,341	-3,95e-002	
3727	1,3934	0,341	-3,95e-002	
3728	1,3834	0,341	-3,95e-002	
3729	1,3734	0,341	-3,95e-002	
3730	1,3634	0,341	-3,95e-002	
3731	1,3534	0,341	-3,95e-002	
3732	1,3434	0,341	-3,95e-002	
3733	1,3334	0,341	-3,95e-002	
3734	1,3234	0,341	-3,95e-002	
3735	1,3134	0,341	-3,95e-002	
3736	1,3034	0,341	-3,95e-002	
3737	1,2934	0,341	-3,95e-002	
3738	1,2834	0,341	-3,95e-002	
3739	1,2734	0,341	-3,95e-002	
3740	1,2634	0,341	-3,95e-002	
3741	1,2534	0,341	-3,95e-002	
3742	1,2434	0,341	-3,95e-002	
3743	1,2334	0,341	-3,95e-002	
3744	1,2234	0,341	-3,95e-002	
3745	1,2134	0,341	-3,95e-002	
3746	1,2034	0,341	-3,95e-002	
3747	1,1934	0,341	-3,95e-002	
3748	1,1834	0,341	-3,95e-002	
3749	1,1734	0,341	-3,95e-002	
3750	1,1634	0,341	-3,95e-002	
3751	1,1534	0,341	-3,95e-002	
3752	1,1434	0,341	-3,95e-002	
3753	1,1334	0,341	-3,95e-002	
3754	1,1234	0,341	-3,95e-002	
3755	1,1134	0,341	-3,95e-002	
3756	1,1034	0,341	-3,95e-002	
3757	1,0934	0,341	-3,95e-002	
3758	1,0834	0,341	-3,95e-002	
3759	1,0734	0,341	-3,95e-002	
3760	1,0634	0,341	-3,95e-002	
3761	1,0534	0,341	-3,95e-002	
3762	1,0434	0,341	-3,95e-002	
3763	1,0334	0,341	-3,95e-002	
3764	1,0234	0,341	-3,95e-002	
3765	1,0134	0,341	-3,95e-002	
3766	1,0034	0,341	-3,95e-002	
3767	0,99339	0,341	-3,95e-002	
3768	0,98339	0,341	-3,95e-002	
3769	0,97339	0,341	-3,95e-002	
3770	0,96339	0,341	-3,95e-002	
3771	0,95339	0,341	-3,95e-002	
3772	0,94339	0,341	-3,95e-002	
3773	0,93339	0,341	-3,95e-002	
3774	0,92339	0,341	-3,95e-002	
3775	0,91339	0,341	-3,95e-002	
3776	0,90339	0,341	-3,95e-002	
3777	0,89339	0,341	-3,95e-002	
3778	0,88339	0,341	-3,95e-002	
3779	0,87339	0,341	-3,95e-002	
3780	0,86339	0,341	-3,95e-002	
3781	0,85339	0,341	-3,95e-002	
3782	0,84339	0,341	-3,95e-002	
3783	0,83339	0,341	-3,95e-002	
3784	0,82339	0,341	-3,95e-002	
3785	0,81339	0,341	-3,95e-002	
3786	0,80339	0,341	-3,95e-002	
3787	0,79339	0,341	-3,95e-002	
3788	0,78339	0,341	-3,95e-002	
3789	0,77339	0,341	-3,95e-002	
3790	0,76339	0,341	-3,95e-002	
3791	0,75339	0,341	-3,95e-002	
3792	0,74339	0,341	-3,95e-002	
3793	0,73339	0,341	-3,95e-002	
3794	0,72339	0,341	-3,95e-002	
3795	0,71339	0,341	-3,95e-002	
3796	0,70339	0,341	-3,95e-002	
3797	0,69339	0,341	-3,95e-002	
3798	0,68339	0,341	-3,95e-002	
3799	0,67339	0,341	-3,95e-002	
3800	0,66339	0,341	-3,95e-002	
3801	0,65339	0,341	-3,95e-002	
3802	0,64339	0,341	-3,95e-002	
3803	0,63339	0,341	-3,95e-002	
3804	0,62339	0,341	-3,95e-002	
3805	0,61339	0,341	-3,95e-002	
3806	0,60339	0,341	-3,95e-002	
3807	0,59339	0,341	-3,95e-002	
3808	0,58339	0,341	-3,95e-002	
3809	0,57339	0,341	-3,95e-002	
3810	0,56339	0,341	-3,95e-002	
3811	0,55339	0,341	-3,95e-002	
3812	0,54339	0,341	-3,95e-002	
3813	0,53339	0,341	-3,95e-002	
3814	0,52339	0,341	-3,95e-002	
3815	0,51339	0,341	-3,95e-002	
3816	0,50339	0,341	-3,95e-002	
3817	0,49339	0,341	-3,95e-002	
3818	0,48339	0,341	-3,95e-002	
3819	0,47339	0,341	-3,95e-002	
3820	0,46339	0,341	-3,95e-002	
3821	0,45339	0,341	-3,95e-002	
3822	0,44339	0,341	-3,95e-002	
3823	0,43339	0,341	-3,95e-002	
3824	0,42339	0,341	-3,95e-002	
3825	0,41339	0,341	-3,95e-002	
3826	0,40339	0,341	-3,95e-002	
3827	0,39339	0,341	-3,95e-002	
3828	0,38339	0,341	-3,95e-002	
3829	0,37339	0,341	-3,95e-002	
3830	0,36339	0,341	-3,95e-002	
3831	0,35339	0,341	-3,95e-002	
3832	0,34339	0,341	-3,95e-002	
3833	0,33339	0,341	-3,95e-002	
3834	0,32339	0,341	-3,95e-002	
3835	0,31339	0,341	-3,95e-002	
3836	0,30339	0,341	-3,95e-002	
3837	0,29339	0,341	-3,95e-002	
3838	0,28339	0,341	-3,95e-002	
3839	0,27339	0,341	-3,95e-002	
3840	0,26339	0,341	-3,95e-002	
3841	0,25339	0,341	-3,95e-002	
3842	0,24339	0,341	-3,95e-002	
3843	0,23339	0,341	-3,95e-002	
3844	0,22339	0,341	-3,95e-002	
3845	0,21339	0,341	-3,95e-002	
3846	0,20339	0,341	-3,95e-002	
3847	0,19339	0,341	-3,95e-002	
3848	0,18339	0,341	-3,95e-002	
3849	0,17339	0,341	-3,95e-002	
3850	0,16339	0,341	-3,95e-002	
3851	0,15339	0,341	-3,95e-002	
3852	0,14339	0,341	-3,95e-002	
3853	0,13339	0,341	-3,95e-002	
3854	0,12339	0,341	-3,95e-002	
3855	0,11339	0,341	-3,95e-002	
3856	0,10339	0,341	-3,95e-002	
3857	9,3385e-002	0,341	-3,95e-002	
3858	8,3385e-002	0,341	-3,95e-002	
3859	7,3385e-002	0,341	-3,95e-002	
3860	6,3385e-002	0,341	-3,95e-002	
3861	5,3385e-002	0,341	-3,95e-002	
3862	4,3385e-002	0,341	-3,95e-002	
3863	3,3385e-002	0,341	-3,95e-002	
3864	2,3385e-002	0,341	-3,95e-002	
3865	1,3385e-002	0,341	-3,95e-002	
3866	3,3854e-003	0,341	-3,95e-002	
3867	-6,6146e-003	0,341	-3,95e-002	
3868	-1,6615e-002	0,341	-3,95e-002	
3869	-2,6615e-002	0,341	-3,95e-002	
3870	-3,6615e-002	0,341	-3,95e-002	
3871	-4,6615e-002	0,341	-3,95e-002	
3872	-5,6615e-002	0,341	-3,95e-002	
3873	-6,6615e-002	0,341	-3,95e-002	
3874	-7,6615e-002	0,341	-3,95e-002	
3875	-8,6615e-002	0,341	-3,95e-002	
3876	-9,6615e-002	0,341	-3,95e-002	
3877	-0,10661	0,341	-3,95e-002	
3878	-0,11661	0,341	-3,95e-002	
3879	-0,12661	0,341	-3,95e-002	
3880	-0,13661	0,341	-3,95e-002	
3881	-0,14661	0,341	-3,95e-002	
3882	-0,15661	0,341	-3,95e-002	
3883	-0,16661	0,341	-3,95e-002	
3884	-0,17661	0,341	-3,95e-002	
3885	-0,18661	0,341	-3,95e-002	
3886	-0,19661	0,341	-3,95e-002	
3887	-0,20661	0,341	-3,95e-002	
3888	-0,21661	0,341	-3,95e-002	
3889	-0,22661	0,341	-3,95e-002	
3890	-0,23661	0,341	-3,95e-002	
3891	-0,24661	0,341	-3,95e-002	
3892	-0,25661	0,341	-3,95e-002	
3893	-0,26661	0,341	-3,95e-002	
3894	-0,27661	0,341	-3,95e-002	
3895	-0,28661	0,341	-3,95e-002	
3896	-0,29661	0,341	-3,95e-002	
3897	-0,30661	0,341	-3,95e-002	
3898	-0,31661	0,341	-3,95e-002	
3899	-0,32661	0,341	-3,95e-002	
3900	-0,33661	0,341	-3,95e-002	
3901	-0,34661	0,341	-3,95e-002	
3902	-0,35661	0,341	-3,95e-002	
3903	-0,36661	0,341	-3,95e-002	
3904	-0,37661	0,341	-3,95e-002	
3905	-0,38661	0,341	-3,95e-002	
3906	-0,39661	0,341	-3,95e-002	
3907	-0,40661	0,341	-3,95e-002	
3908	-0,41661	0,341	-3,95e-002	
3909	1,8434	0,341	3,95e-002	
3910	1,8434	0,341	-2,9625e-002	
3911	1,8434	0,341	-1,975e-002	
3912	1,8434	0,341	-9,875e-003	
3913	1,8434	0,341	5,0307e-016	
3914	1,8434	0,341	9,875e-003	
3915	1,8434	0,341	1,975e-002	
3916	1,8434	0,341	2,9625e-002	
3917	-0,42661	0,341	3,95e-002	
3918	1,8334	0,341	3,95e-002	
3919	1,8234	0,341	3,95e-002	
3920	1,8134	0,341	3,95e-002	
3921	1,8034	0,341	3,95e-002	
3922	1,7934	0,341	3,95e-002	
3923	1,7834	0,341	3,95e-002	
3924	1,7734	0,341	3,95e-002	
3925	1,7634	0,341	3,95e-002	
3926	1,7534	0,341	3,95e-002	
3927	1,7434	0,341	3,95e-002	
3928	1,7334	0,341	3,95e-002	
3929	1,7234	0,341	3,95e-002	
3930	1,7134	0,341	3,95e-002	
3931	1,7034	0,341	3,95e-002	
3932	1,6934	0,341	3,95e-002	
3933	1,6834	0,341	3,95e-002	
3934	1,6734	0,341	3,95e-002	
3935	1,6634	0,341	3,95e-002	
3936	1,6534	0,341	3,95e-002	
3937	1,6434	0,341	3,95e-002	
3938	1,6334	0,341	3,95e-002	
3939	1,6234	0,341	3,95e-002	
3940	1,6134	0,341	3,95e-002	
3941	1,6034	0,341	3,95e-002	
3942	1,5934	0,341	3,95e-002	
3943	1,5834	0,341	3,95e-002	
3944	1,5734	0,341	3,95e-002	
3945	1,5634	0,341	3,95e-002	
3946	1,5534	0,341	3,95e-002	
3947	1,5434	0,341	3,95e-002	
3948	1,5334	0,341	3,95e-002	
3949	1,5234	0,341	3,95e-002	
3950	1,5134	0,341	3,95e-002	
3951	1,5034	0,341	3,95e-002	
3952	1,4934	0,341	3,95e-002	
3953	1,4834	0,341	3,95e-002	
3954	1,4734	0,341	3,95e-002	
3955	1,4634	0,341	3,95e-002	
3956	1,4534	0,341	3,95e-002	
3957	1,4434	0,341	3,95e-002	
3958	1,4334	0,341	3,95e-002	
3959	1,4234	0,341	3,95e-002	
3960	1,4134	0,341	3,95e-002	
3961	1,4034	0,341	3,95e-002	
3962	1,3934	0,341	3,95e-002	
3963	1,3834	0,341	3,95e-002	
3964	1,3734	0,341	3,95e-002	
3965	1,3634	0,341	3,95e-002	
3966	1,3534	0,341	3,95e-002	
3967	1,3434	0,341	3,95e-002	
3968	1,3334	0,341	3,95e-002	
3969	1,3234	0,341	3,95e-002	
3970	1,3134	0,341	3,95e-002	
3971	1,3034	0,341	3,95e-002	
3972	1,2934	0,341	3,95e-002	
3973	1,2834	0,341	3,95e-002	
3974	1,2734	0,341	3,95e-002	
3975	1,2634	0,341	3,95e-002	
3976	1,2534	0,341	3,95e-002	
3977	1,2434	0,341	3,95e-002	
3978	1,2334	0,341	3,95e-002	
3979	1,2234	0,341	3,95e-002	
3980	1,2134	0,341	3,95e-002	
3981	1,2034	0,341	3,95e-002	
3982	1,1934	0,341	3,95e-002	
3983	1,1834	0,341	3,95e-002	
3984	1,1734	0,341	3,95e-002	
3985	1,1634	0,341	3,95e-002	
3986	1,1534	0,341	3,95e-002	
3987	1,1434	0,341	3,95e-002	
3988	1,1334	0,341	3,95e-002	
3989	1,1234	0,341	3,95e-002	
3990	1,1134	0,341	3,95e-002	
3991	1,1034	0,341	3,95e-002	
3992	1,0934	0,341	3,95e-002	
3993	1,0834	0,341	3,95e-002	
3994	1,0734	0,341	3,95e-002	
3995	1,0634	0,341	3,95e-002	
3996	1,0534	0,341	3,95e-002	
3997	1,0434	0,341	3,95e-002	
3998	1,0334	0,341	3,95e-002	
3999	1,0234	0,341	3,95e-002	
4000	1,0134	0,341	3,95e-002	
4001	1,0034	0,341	3,95e-002	
4002	0,99339	0,341	3,95e-002	
4003	0,98339	0,341	3,95e-002	
4004	0,97339	0,341	3,95e-002	
4005	0,96339	0,341	3,95e-002	
4006	0,95339	0,341	3,95e-002	
4007	0,94339	0,341	3,95e-002	
4008	0,93339	0,341	3,95e-002	
4009	0,92339	0,341	3,95e-002	
4010	0,91339	0,341	3,95e-002	
4011	0,90339	0,341	3,95e-002	
4012	0,89339	0,341	3,95e-002	
4013	0,88339	0,341	3,95e-002	
4014	0,87339	0,341	3,95e-002	
4015	0,86339	0,341	3,95e-002	
4016	0,85339	0,341	3,95e-002	
4017	0,84339	0,341	3,95e-002	
4018	0,83339	0,341	3,95e-002	
4019	0,82339	0,341	3,95e-002	
4020	0,81339	0,341	3,95e-002	
4021	0,80339	0,341	3,95e-002	
4022	0,79339	0,341	3,95e-002	
4023	0,78339	0,341	3,95e-002	
4024	0,77339	0,341	3,95e-002	
4025	0,76339	0,341	3,95e-002	
4026	0,75339	0,341	3,95e-002	
4027	0,74339	0,341	3,95e-002	
4028	0,73339	0,341	3,95e-002	
4029	0,72339	0,341	3,95e-002	
4030	0,71339	0,341	3,95e-002	
4031	0,70339	0,341	3,95e-002	
4032	0,69339	0,341	3,95e-002	
4033	0,68339	0,341	3,95e-002	
4034	0,67339	0,341	3,95e-002	
4035	0,66339	0,341	3,95e-002	
4036	0,65339	0,341	3,95e-002	
4037	0,64339	0,341	3,95e-002	
4038	0,63339	0,341	3,95e-002	
4039	0,62339	0,341	3,95e-002	
4040	0,61339	0,341	3,95e-002	
4041	0,60339	0,341	3,95e-002	
4042	0,59339	0,341	3,95e-002	
4043	0,58339	0,341	3,95e-002	
4044	0,57339	0,341	3,95e-002	
4045	0,56339	0,341	3,95e-002	
4046	0,55339	0,341	3,95e-002	
4047	0,54339	0,341	3,95e-002	
4048	0,53339	0,341	3,95e-002	
4049	0,52339	0,341	3,95e-002	
