Node Number	X Location (m)	Y Location (m)	Z Location (m)	
12880	1,3622	0,347	-3,95e-002	
12881	1,3474	0,347	-3,1722e-002	
12882	1,3561	0,34615	-4,3917e-002	
12883	1,3437	0,34615	-4,3917e-002	
12884	1,3451	0,347	-3,95e-002	
12885	1,3006	0,344	-3,95e-002	
12886	1,3129	0,347	-3,95e-002	
12887	1,2882	0,347	-3,95e-002	
12888	1,3129	0,344	-3,95e-002	
12889	1,2975	0,347	-2,1845e-002	
12890	1,314	0,347	-2,4688e-002	
12891	1,3067	0,34312	-4,1621e-002	
12892	1,2944	0,34312	-4,1621e-002	
12893	1,3067	0,34615	-4,3917e-002	
12894	1,2944	0,34615	-4,3917e-002	
12895	1,2512	0,344	-3,95e-002	
12896	1,2635	0,347	-3,95e-002	
12897	1,2389	0,347	-3,95e-002	
12898	1,2635	0,344	-3,95e-002	
12899	1,2389	0,344	-3,95e-002	
12900	1,2512	0,344	-1,975e-002	
12901	1,245	0,347	-1,975e-002	
12902	1,2574	0,34312	-4,1621e-002	
12903	1,245	0,34312	-4,1621e-002	
12904	1,2574	0,34615	-4,3917e-002	
12905	1,245	0,34615	-4,3917e-002	
12906	1,2019	0,344	-3,95e-002	
12907	1,2142	0,347	-3,95e-002	
12908	1,1895	0,347	-3,95e-002	
12909	1,2142	0,344	-3,95e-002	
12910	1,208	0,344	-1,975e-002	
12911	1,198	0,347	-1,7261e-002	
12912	1,208	0,34312	-4,1621e-002	
12913	1,1957	0,34312	-4,1621e-002	
12914	1,208	0,34615	-4,3917e-002	
12915	1,1957	0,34615	-4,3917e-002	
12916	1,1525	0,344	-3,95e-002	
12917	1,1649	0,347	-3,95e-002	
12918	1,1402	0,347	-3,95e-002	
12919	1,1649	0,344	-3,95e-002	
12920	1,1402	0,344	-3,95e-002	
12921	1,1587	0,344	-1,975e-002	
12922	1,1463	0,347	-1,975e-002	
12923	1,1587	0,34312	-4,1621e-002	
12924	1,1463	0,34312	-4,1621e-002	
12925	1,1587	0,34615	-4,3917e-002	
12926	1,1463	0,34615	-4,3917e-002	
12927	1,1032	0,344	-3,95e-002	
12928	1,1155	0,347	-3,95e-002	
12929	1,0908	0,347	-3,95e-002	
12930	1,1155	0,344	-3,95e-002	
12931	1,1093	0,344	-1,975e-002	
12932	1,097	0,347	-1,975e-002	
12933	1,1093	0,34312	-4,1621e-002	
12934	1,1093	0,34615	-4,3917e-002	
12935	1,097	0,34615	-4,3917e-002	
12936	1,0538	0,344	-3,95e-002	
12937	1,0662	0,347	-3,95e-002	
12938	1,0415	0,347	-3,95e-002	
12939	1,0415	0,344	-3,95e-002	
12940	1,06	0,344	-1,975e-002	
12941	1,0723	0,347	-1,975e-002	
12942	1,0477	0,347	-1,975e-002	
12943	1,06	0,34312	-4,1621e-002	
12944	1,0477	0,34312	-4,1621e-002	
12945	1,06	0,34615	-4,3917e-002	
12946	1,0477	0,34615	-4,3917e-002	
12947	1,0045	0,344	-3,95e-002	
12948	1,0168	0,347	-3,95e-002	
12949	0,99214	0,347	-3,95e-002	
12950	1,0168	0,344	-3,95e-002	
12951	1,0106	0,344	-1,975e-002	
12952	1,023	0,347	-1,975e-002	
12953	0,9983	0,347	-1,975e-002	
12954	1,0106	0,34312	-4,1621e-002	
12955	0,9983	0,34312	-4,1621e-002	
12956	1,0106	0,34615	-4,3917e-002	
12957	0,9983	0,34615	-4,3917e-002	
12958	0,95512	0,344	-3,95e-002	
12959	0,96746	0,347	-3,95e-002	
12960	0,94279	0,347	-3,95e-002	
12961	0,96746	0,344	-3,95e-002	
12962	0,96479	0,344	-1,975e-002	
12963	0,94896	0,347	-1,975e-002	
12964	0,96129	0,34615	-4,3917e-002	
12965	0,94896	0,34615	-4,3917e-002	
12966	0,90578	0,344	-3,95e-002	
12967	0,91811	0,347	-3,95e-002	
12968	0,89344	0,347	-3,95e-002	
12969	0,91811	0,344	-3,95e-002	
12970	0,91195	0,344	-1,975e-002	
12971	0,89961	0,347	-1,975e-002	
12972	0,91195	0,34312	-4,1621e-002	
12973	0,89961	0,34312	-4,1621e-002	
12974	0,91195	0,34615	-4,3917e-002	
12975	0,89961	0,34615	-4,3917e-002	
12976	0,85643	0,344	-3,95e-002	
12977	0,86877	0,347	-3,95e-002	
12978	0,84409	0,347	-3,95e-002	
12979	0,86877	0,344	-3,95e-002	
12980	0,8626	0,344	-1,975e-002	
12981	0,87493	0,347	-1,975e-002	
12982	0,85026	0,347	-1,975e-002	
12983	0,8626	0,34312	-4,1621e-002	
12984	0,85026	0,34312	-4,1621e-002	
12985	0,8626	0,34615	-4,3917e-002	
12986	0,85026	0,34615	-4,3917e-002	
12987	0,80708	0,344	-3,95e-002	
12988	0,81942	0,347	-3,95e-002	
12989	0,79474	0,347	-3,95e-002	
12990	0,81942	0,344	-3,95e-002	
12991	0,81325	0,344	-1,975e-002	
12992	0,82559	0,347	-1,975e-002	
12993	0,80091	0,347	-1,975e-002	
12994	0,81325	0,34312	-4,1621e-002	
12995	0,80091	0,34312	-4,1621e-002	
12996	0,81325	0,34615	-4,3917e-002	
12997	0,80091	0,34615	-4,3917e-002	
12998	0,75773	0,344	-3,95e-002	
12999	0,77007	0,347	-3,95e-002	
13000	0,7454	0,347	-3,95e-002	
13001	0,77007	0,344	-3,95e-002	
13002	0,7639	0,344	-1,975e-002	
13003	0,75156	0,347	-1,975e-002	
13004	0,7639	0,34312	-4,1621e-002	
13005	0,75156	0,34312	-4,1621e-002	
13006	0,7639	0,34615	-4,3917e-002	
13007	0,75156	0,34615	-4,3917e-002	
13008	0,70839	0,344	-3,95e-002	
13009	0,72072	0,347	-3,95e-002	
13010	0,69605	0,347	-3,95e-002	
13011	0,72072	0,344	-3,95e-002	
13012	0,71805	0,344	-1,975e-002	
13013	0,72689	0,347	-1,975e-002	
13014	0,69988	0,347	-1,7261e-002	
13015	0,71455	0,34312	-4,1621e-002	
13016	0,70222	0,34312	-4,1621e-002	
13017	0,71455	0,34615	-4,3917e-002	
13018	0,70222	0,34615	-4,3917e-002	
13019	0,65904	0,344	-3,95e-002	
13020	0,67137	0,347	-3,95e-002	
13021	0,6467	0,347	-3,95e-002	
13022	0,67137	0,344	-3,95e-002	
13023	0,6467	0,344	-3,95e-002	
13024	0,66521	0,344	-1,975e-002	
13025	0,65517	0,347	-2,2205e-002	
13026	0,65287	0,34312	-4,1621e-002	
13027	0,66521	0,34615	-4,3917e-002	
13028	0,65287	0,34615	-4,3917e-002	
13029	0,60969	0,344	-3,95e-002	
13030	0,62203	0,347	-3,95e-002	
13031	0,59735	0,347	-3,95e-002	
13032	0,62203	0,344	-3,95e-002	
13033	0,61586	0,344	-1,975e-002	
13034	0,60352	0,347	-1,975e-002	
13035	0,61586	0,34312	-4,1621e-002	
13036	0,60352	0,34312	-4,1621e-002	
13037	0,61586	0,34615	-4,3917e-002	
13038	0,60352	0,34615	-4,3917e-002	
13039	0,56034	0,344	-3,95e-002	
13040	0,57268	0,347	-3,95e-002	
13041	0,548	0,347	-3,95e-002	
13042	0,57268	0,344	-3,95e-002	
13043	0,548	0,344	-3,95e-002	
13044	0,56994	0,344	-1,975e-002	
13045	0,55417	0,347	-1,975e-002	
13046	0,56651	0,34312	-4,1621e-002	
13047	0,55417	0,34312	-4,1621e-002	
13048	0,56651	0,34615	-4,3917e-002	
13049	0,55417	0,34615	-4,3917e-002	
13050	0,51099	0,344	-3,95e-002	
13051	0,52333	0,347	-3,95e-002	
13052	0,49866	0,347	-3,95e-002	
13053	0,52333	0,344	-3,95e-002	
13054	0,49866	0,344	-3,95e-002	
13055	0,52065	0,344	-1,975e-002	
13056	0,5295	0,347	-1,975e-002	
13057	0,50483	0,347	-1,975e-002	
13058	0,51716	0,34312	-4,1621e-002	
13059	0,50483	0,34312	-4,1621e-002	
13060	0,51716	0,34615	-4,3917e-002	
13061	0,50483	0,34615	-4,3917e-002	
13062	0,46165	0,344	-3,95e-002	
13063	0,47398	0,347	-3,95e-002	
13064	0,44931	0,347	-3,95e-002	
13065	0,44931	0,344	-3,95e-002	
13066	0,46781	0,344	-1,975e-002	
13067	0,48015	0,347	-1,975e-002	
13068	0,45315	0,347	-1,7261e-002	
13069	0,46781	0,34615	-4,3917e-002	
13070	0,45548	0,34615	-4,3917e-002	
13071	0,4123	0,344	-3,95e-002	
13072	0,42464	0,347	-3,95e-002	
13073	0,39996	0,347	-3,95e-002	
13074	0,42464	0,344	-3,95e-002	
13075	0,39996	0,344	-3,95e-002	
13076	0,41847	0,344	-1,975e-002	
13077	0,40843	0,347	-2,2205e-002	
13078	0,41847	0,34312	-4,1621e-002	
13079	0,40613	0,34312	-4,1621e-002	
13080	0,41847	0,34615	-4,3917e-002	
13081	0,40613	0,34615	-4,3917e-002	
13082	0,36295	0,344	-3,95e-002	
13083	0,37529	0,347	-3,95e-002	
13084	0,35061	0,347	-3,95e-002	
13085	0,35061	0,344	-3,95e-002	
13086	0,35678	0,347	-1,975e-002	
13087	0,36912	0,34312	-4,1621e-002	
13088	0,35678	0,34312	-4,1621e-002	
13089	0,36912	0,34615	-4,3917e-002	
13090	0,35678	0,34615	-4,3917e-002	
13091	0,3136	0,344	-3,95e-002	
13092	0,32594	0,347	-3,95e-002	
13093	0,30127	0,347	-3,95e-002	
13094	0,30127	0,344	-3,95e-002	
13095	0,30743	0,347	-1,975e-002	
13096	0,31977	0,34312	-4,1621e-002	
13097	0,30743	0,34312	-4,1621e-002	
13098	0,31977	0,34615	-4,3917e-002	
13099	0,30743	0,34615	-4,3917e-002	
13100	0,26425	0,344	-3,95e-002	
13101	0,27659	0,347	-3,95e-002	
13102	0,25192	0,347	-3,95e-002	
13103	0,25192	0,344	-3,95e-002	
13104	0,27042	0,344	-1,975e-002	
13105	0,28276	0,347	-1,975e-002	
13106	0,25809	0,347	-1,975e-002	
13107	0,27042	0,34615	-4,3917e-002	
13108	0,25809	0,34615	-4,3917e-002	
13109	0,21491	0,344	-3,95e-002	
13110	0,22724	0,347	-3,95e-002	
13111	0,20257	0,347	-3,95e-002	
13112	0,22724	0,344	-3,95e-002	
13113	0,22108	0,344	-1,975e-002	
13114	0,23341	0,347	-1,975e-002	
13115	0,20641	0,347	-1,7261e-002	
13116	0,22108	0,34615	-4,3917e-002	
13117	0,20874	0,34615	-4,3917e-002	
13118	0,16556	0,344	-3,95e-002	
13119	0,1779	0,347	-3,95e-002	
13120	0,15322	0,347	-3,95e-002	
13121	0,1779	0,344	-3,95e-002	
13122	0,17515	0,344	-1,975e-002	
13123	0,16169	0,347	-2,2205e-002	
13124	0,17173	0,34312	-4,1621e-002	
13125	0,15939	0,34312	-4,1621e-002	
13126	0,17173	0,34615	-4,3917e-002	
13127	0,15939	0,34615	-4,3917e-002	
13128	0,11621	0,344	-3,95e-002	
13129	0,12855	0,347	-3,95e-002	
13130	0,10387	0,347	-3,95e-002	
13131	0,12855	0,344	-3,95e-002	
13132	0,12587	0,344	-1,975e-002	
13133	0,11004	0,347	-1,975e-002	
13134	0,11004	0,34312	-4,1621e-002	
13135	0,12238	0,34615	-4,3917e-002	
13136	0,11004	0,34615	-4,3917e-002	
13137	6,6864e-002	0,344	-3,95e-002	
13138	7,9201e-002	0,347	-3,95e-002	
13139	5,4527e-002	0,347	-3,95e-002	
13140	7,9201e-002	0,344	-3,95e-002	
13141	7,3032e-002	0,344	-1,975e-002	
13142	8,5369e-002	0,347	-1,975e-002	
13143	5,8363e-002	0,347	-1,7261e-002	
13144	6,0695e-002	0,34312	-4,1621e-002	
13145	7,3032e-002	0,34615	-4,3917e-002	
13146	6,0695e-002	0,34615	-4,3917e-002	
13147	1,7516e-002	0,344	-3,95e-002	
13148	2,9853e-002	0,347	-3,95e-002	
13149	5,1789e-003	0,347	-3,95e-002	
13150	2,9853e-002	0,344	-3,95e-002	
13151	2,3684e-002	0,344	-1,975e-002	
13152	3,3689e-002	0,347	-1,7261e-002	
13153	1,1347e-002	0,347	-1,975e-002	
13154	2,3684e-002	0,34312	-4,1621e-002	
13155	1,1347e-002	0,34312	-4,1621e-002	
13156	2,3684e-002	0,34615	-4,3917e-002	
13157	1,1347e-002	0,34615	-4,3917e-002	
13158	-3,1832e-002	0,344	-3,95e-002	
13159	-1,9495e-002	0,347	-3,95e-002	
13160	-4,4169e-002	0,347	-3,95e-002	
13161	-1,9495e-002	0,344	-3,95e-002	
13162	-2,5663e-002	0,344	-1,975e-002	
13163	-3,8e-002	0,347	-1,975e-002	
13164	-2,5663e-002	0,34312	-4,1621e-002	
13165	-3,8e-002	0,34312	-4,1621e-002	
13166	-2,5663e-002	0,34615	-4,3917e-002	
13167	-3,8e-002	0,34615	-4,3917e-002	
13168	-8,118e-002	0,344	-3,95e-002	
13169	-6,8843e-002	0,347	-3,95e-002	
13170	-9,3517e-002	0,347	-3,95e-002	
13171	-6,8843e-002	0,344	-3,95e-002	
13172	-7,5011e-002	0,344	-1,975e-002	
13173	-8,5016e-002	0,347	-2,2239e-002	
13174	-7,5011e-002	0,34312	-4,1621e-002	
13175	-7,5011e-002	0,34615	-4,3917e-002	
13176	-8,7348e-002	0,34615	-4,3917e-002	
13177	-0,13053	0,344	-3,95e-002	
13178	-0,11819	0,347	-3,95e-002	
13179	-0,14286	0,347	-3,95e-002	
13180	-0,11819	0,344	-3,95e-002	
13181	-0,14286	0,344	-3,95e-002	
13182	-0,12093	0,344	-1,975e-002	
13183	-0,1367	0,347	-1,975e-002	
13184	-0,12436	0,34312	-4,1621e-002	
13185	-0,1367	0,34312	-4,1621e-002	
13186	-0,12436	0,34615	-4,3917e-002	
13187	-0,1367	0,34615	-4,3917e-002	
13188	-0,17988	0,344	-3,95e-002	
13189	-0,16754	0,347	-3,95e-002	
13190	-0,19221	0,347	-3,95e-002	
13191	-0,16754	0,344	-3,95e-002	
13192	-0,17021	0,344	-1,975e-002	
13193	-0,16137	0,347	-1,975e-002	
13194	-0,18954	0,347	-1,975e-002	
13195	-0,17371	0,34312	-4,1621e-002	
13196	-0,18604	0,34312	-4,1621e-002	
13197	-0,17371	0,34615	-4,3917e-002	
13198	-0,18604	0,34615	-4,3917e-002	
13199	-0,22922	0,344	-3,95e-002	
13200	-0,21689	0,347	-3,95e-002	
13201	-0,24156	0,347	-3,95e-002	
13202	-0,21689	0,344	-3,95e-002	
13203	-0,22305	0,344	-1,975e-002	
13204	-0,23539	0,347	-1,975e-002	
13205	-0,21421	0,347	-1,975e-002	
13206	-0,22305	0,34312	-4,1621e-002	
13207	-0,23539	0,34312	-4,1621e-002	
13208	-0,22305	0,34615	-4,3917e-002	
13209	-0,23539	0,34615	-4,3917e-002	
13210	-0,27857	0,344	-3,95e-002	
13211	-0,26623	0,347	-3,95e-002	
13212	-0,29091	0,347	-3,95e-002	
13213	-0,26623	0,344	-3,95e-002	
13214	-0,29091	0,344	-3,95e-002	
13215	-0,2724	0,344	-1,975e-002	
13216	-0,27857	0,347	-1,975e-002	
13217	-0,2724	0,34312	-4,1621e-002	
13218	-0,28474	0,34312	-4,1621e-002	
13219	-0,2724	0,34615	-4,3917e-002	
13220	-0,28474	0,34615	-4,3917e-002	
13221	-0,32792	0,344	-3,95e-002	
13222	-0,31558	0,347	-3,95e-002	
13223	-0,34026	0,347	-3,95e-002	
13224	-0,34026	0,344	-3,95e-002	
13225	-0,34045	0,344	-1,975e-002	
13226	-0,32175	0,347	-1,975e-002	
13227	-0,34088	0,347	-1,975e-002	
13228	-0,33409	0,34312	-4,1621e-002	
13229	-0,32175	0,34615	-4,3917e-002	
13230	-0,33409	0,34615	-4,3917e-002	
13231	-0,37727	0,344	-3,95e-002	
13232	-0,36493	0,347	-3,95e-002	
13233	-0,3896	0,347	-3,95e-002	
13234	-0,36555	0,347	-1,975e-002	
13235	-0,38842	0,347	-1,975e-002	
13236	-0,3711	0,34312	-4,1621e-002	
13237	-0,3711	0,34615	-4,3917e-002	
13238	-0,38344	0,34615	-4,3917e-002	
13239	-0,42661	0,344	3,95e-002	
13240	-0,42661	0,34312	4,1621e-002	
13241	-0,42661	0,34608	4,4092e-002	
13242	-0,42661	0,347	2,9625e-002	
13243	-0,42045	0,347	3,95e-002	
13244	-0,42045	0,344	3,95e-002	
13245	-0,42661	0,344	3,4562e-002	
13246	-0,42111	0,34312	4,1621e-002	
13247	-0,42661	0,344	-5,4262e-015	
13248	-0,42661	0,347	9,875e-003	
13249	-0,42661	0,347	-9,875e-003	
13250	-0,41309	0,344	-2,1729e-011	
13251	-0,41309	0,347	-6,1035e-010	
13252	1,794	0,344	3,95e-002	
13253	1,8064	0,347	3,95e-002	
13254	1,7817	0,347	3,95e-002	
13255	1,7817	0,344	3,95e-002	
13256	1,7823	0,344	1,975e-002	
13257	1,8052	0,344	1,975e-002	
13258	1,7819	0,347	1,975e-002	
13259	1,8052	0,347	1,975e-002	
13260	1,7879	0,34615	4,3917e-002	
13261	1,8002	0,34615	4,3917e-002	
13262	1,7447	0,344	3,95e-002	
13263	1,757	0,347	3,95e-002	
13264	1,7324	0,347	3,95e-002	
13265	1,757	0,344	3,95e-002	
13266	1,7385	0,344	1,975e-002	
13267	1,7572	0,347	1,975e-002	
13268	1,7351	0,347	1,975e-002	
13269	1,7509	0,34312	4,1621e-002	
13270	1,7385	0,34615	4,3917e-002	
13271	1,7509	0,34615	4,3917e-002	
13272	1,6953	0,344	3,95e-002	
13273	1,7077	0,347	3,95e-002	
13274	1,683	0,347	3,95e-002	
13275	1,683	0,344	3,95e-002	
13276	1,6953	0,344	1,975e-002	
13277	1,7104	0,347	1,975e-002	
13278	1,6892	0,347	1,975e-002	
13279	1,6892	0,34312	4,1621e-002	
13280	1,7015	0,34312	4,1621e-002	
13281	1,6892	0,34615	4,3917e-002	
13282	1,7015	0,34615	4,3917e-002	
13283	1,646	0,344	3,95e-002	
13284	1,6583	0,347	3,95e-002	
13285	1,6337	0,347	3,95e-002	
13286	1,6583	0,344	3,95e-002	
13287	1,6522	0,344	1,975e-002	
13288	1,6645	0,347	1,975e-002	
13289	1,6398	0,347	1,975e-002	
13290	1,6522	0,34312	4,1621e-002	
13291	1,6398	0,34615	4,3917e-002	
13292	1,6522	0,34615	4,3917e-002	
13293	1,5966	0,344	3,95e-002	
13294	1,609	0,347	3,95e-002	
13295	1,5843	0,347	3,95e-002	
13296	1,5843	0,344	3,95e-002	
13297	1,5905	0,344	1,975e-002	
13298	1,609	0,344	1,975e-002	
13299	1,6152	0,347	1,975e-002	
13300	1,5881	0,347	1,7261e-002	
13301	1,5905	0,34615	4,3917e-002	
13302	1,6028	0,34615	4,3917e-002	
13303	1,5473	0,344	3,95e-002	
13304	1,5596	0,347	3,95e-002	
13305	1,535	0,347	3,95e-002	
13306	1,5596	0,344	3,95e-002	
13307	1,5635	0,347	1,7261e-002	
13308	1,5411	0,347	1,975e-002	
13309	1,5411	0,34312	4,1621e-002	
13310	1,5535	0,34312	4,1621e-002	
13311	1,5411	0,34615	4,3917e-002	
13312	1,5535	0,34615	4,3917e-002	
13313	1,498	0,344	3,95e-002	
13314	1,5103	0,347	3,95e-002	
13315	1,4856	0,347	3,95e-002	
13316	1,4856	0,344	3,95e-002	
13317	1,4941	0,347	2,2239e-002	
13318	1,4918	0,34615	4,3917e-002	
13319	1,5041	0,34615	4,3917e-002	
13320	1,4486	0,344	3,95e-002	
13321	1,4609	0,347	3,95e-002	
13322	1,4363	0,347	3,95e-002	
13323	1,4609	0,344	3,95e-002	
13324	1,4363	0,344	3,95e-002	
13325	1,4424	0,347	1,975e-002	
13326	1,4424	0,34312	4,1621e-002	
13327	1,4548	0,34312	4,1621e-002	
13328	1,4424	0,34615	4,3917e-002	
13329	1,4548	0,34615	4,3917e-002	
13330	1,3993	0,344	3,95e-002	
13331	1,4116	0,347	3,95e-002	
13332	1,3869	0,347	3,95e-002	
13333	1,4116	0,344	3,95e-002	
13334	1,4143	0,344	1,947e-002	
13335	1,394	0,347	2,0879e-002	
13336	1,3931	0,34312	4,1621e-002	
13337	1,4054	0,34312	4,1621e-002	
13338	1,3931	0,34615	4,3917e-002	
13339	1,4054	0,34615	4,3917e-002	
13340	1,3499	0,344	3,95e-002	
13341	1,3622	0,347	3,95e-002	
13342	1,3474	0,347	3,1722e-002	
13343	1,3561	0,34312	4,1621e-002	
13344	1,3437	0,34615	4,3917e-002	
13345	1,3561	0,34615	4,3917e-002	
13346	1,3451	0,347	3,95e-002	
13347	1,3006	0,344	3,95e-002	
13348	1,3129	0,347	3,95e-002	
13349	1,2882	0,347	3,95e-002	
13350	1,3129	0,344	3,95e-002	
13351	1,2975	0,347	1,7655e-002	
13352	1,314	0,347	2,4687e-002	
13353	1,3067	0,34312	4,1621e-002	
13354	1,2944	0,34615	4,3917e-002	
13355	1,3067	0,34615	4,3917e-002	
13356	1,2512	0,344	3,95e-002	
13357	1,2635	0,347	3,95e-002	
13358	1,2389	0,347	3,95e-002	
13359	1,2389	0,344	3,95e-002	
13360	1,245	0,347	1,975e-002	
13361	1,245	0,34312	4,1621e-002	
13362	1,245	0,34615	4,3917e-002	
13363	1,2574	0,34615	4,3917e-002	
13364	1,2019	0,344	3,95e-002	
13365	1,2142	0,347	3,95e-002	
13366	1,1895	0,347	3,95e-002	
13367	1,2142	0,344	3,95e-002	
13368	1,208	0,344	1,975e-002	
13369	1,198	0,347	2,2239e-002	
13370	1,1957	0,34312	4,1621e-002	
13371	1,1957	0,34615	4,3917e-002	
13372	1,208	0,34615	4,3917e-002	
13373	1,1525	0,344	3,95e-002	
13374	1,1649	0,347	3,95e-002	
13375	1,1402	0,347	3,95e-002	
13376	1,1402	0,344	3,95e-002	
13377	1,1463	0,347	1,975e-002	
13378	1,1463	0,34312	4,1621e-002	
13379	1,1463	0,34615	4,3917e-002	
13380	1,1587	0,34615	4,3917e-002	
13381	1,1032	0,344	3,95e-002	
13382	1,1155	0,347	3,95e-002	
13383	1,0908	0,347	3,95e-002	
13384	1,1155	0,344	3,95e-002	
13385	1,1093	0,344	1,975e-002	
13386	1,097	0,347	1,975e-002	
13387	1,097	0,34312	4,1621e-002	
13388	1,1093	0,34312	4,1621e-002	
13389	1,097	0,34615	4,3917e-002	
13390	1,1093	0,34615	4,3917e-002	
13391	1,0538	0,344	3,95e-002	
13392	1,0662	0,347	3,95e-002	
13393	1,0415	0,347	3,95e-002	
13394	1,0415	0,344	3,95e-002	
13395	1,06	0,344	1,975e-002	
13396	1,0723	0,347	1,975e-002	
13397	1,0477	0,347	1,975e-002	
13398	1,0477	0,34312	4,1621e-002	
13399	1,0477	0,34615	4,3917e-002	
13400	1,06	0,34615	4,3917e-002	
13401	1,0045	0,344	3,95e-002	
13402	1,0168	0,347	3,95e-002	
13403	0,99214	0,347	3,95e-002	
13404	1,0168	0,344	3,95e-002	
13405	1,0106	0,344	1,975e-002	
13406	1,023	0,347	1,975e-002	
13407	0,9983	0,347	1,975e-002	
13408	0,9983	0,34312	4,1621e-002	
13409	1,0106	0,34312	4,1621e-002	
13410	0,9983	0,34615	4,3917e-002	
13411	1,0106	0,34615	4,3917e-002	
13412	0,95512	0,344	3,95e-002	
13413	0,96746	0,347	3,95e-002	
13414	0,94279	0,347	3,95e-002	
13415	0,96746	0,344	3,95e-002	
13416	0,94279	0,344	3,95e-002	
13417	0,96479	0,344	1,975e-002	
13418	0,94896	0,347	1,975e-002	
13419	0,94896	0,34312	4,1621e-002	
13420	0,96129	0,34312	4,1621e-002	
13421	0,94896	0,34615	4,3917e-002	
13422	0,96129	0,34615	4,3917e-002	
13423	0,90578	0,344	3,95e-002	
13424	0,91811	0,347	3,95e-002	
13425	0,89344	0,347	3,95e-002	
13426	0,91811	0,344	3,95e-002	
13427	0,91195	0,344	1,975e-002	
13428	0,89961	0,347	1,975e-002	
13429	0,89961	0,34312	4,1621e-002	
13430	0,91195	0,34312	4,1621e-002	
13431	0,89961	0,34615	4,3917e-002	
13432	0,91195	0,34615	4,3917e-002	
13433	0,85643	0,344	3,95e-002	
13434	0,86877	0,347	3,95e-002	
13435	0,84409	0,347	3,95e-002	
13436	0,86877	0,344	3,95e-002	
13437	0,84409	0,344	3,95e-002	
13438	0,8626	0,344	1,975e-002	
13439	0,87493	0,347	1,975e-002	
13440	0,85026	0,347	1,975e-002	
13441	0,85026	0,34312	4,1621e-002	
13442	0,8626	0,34312	4,1621e-002	
13443	0,85026	0,34615	4,3917e-002	
13444	0,8626	0,34615	4,3917e-002	
13445	0,80708	0,344	3,95e-002	
13446	0,81942	0,347	3,95e-002	
13447	0,79474	0,347	3,95e-002	
13448	0,81942	0,344	3,95e-002	
13449	0,81325	0,344	1,975e-002	
13450	0,82559	0,347	1,975e-002	
13451	0,80091	0,347	1,975e-002	
13452	0,81325	0,34312	4,1621e-002	
13453	0,80091	0,34615	4,3917e-002	
13454	0,81325	0,34615	4,3917e-002	
13455	0,75773	0,344	3,95e-002	
13456	0,77007	0,347	3,95e-002	
13457	0,7454	0,347	3,95e-002	
13458	0,77007	0,344	3,95e-002	
13459	0,7454	0,344	3,95e-002	
13460	0,7639	0,344	1,975e-002	
13461	0,75156	0,347	1,975e-002	
13462	0,75156	0,34312	4,1621e-002	
13463	0,7639	0,34312	4,1621e-002	
13464	0,75156	0,34615	4,3917e-002	
13465	0,7639	0,34615	4,3917e-002	
13466	0,70839	0,344	3,95e-002	
13467	0,72072	0,347	3,95e-002	
13468	0,69605	0,347	3,95e-002	
13469	0,72072	0,344	3,95e-002	
13470	0,71805	0,344	1,975e-002	
13471	0,72689	0,347	1,975e-002	
13472	0,69988	0,347	2,2239e-002	
13473	0,70222	0,34312	4,1621e-002	
13474	0,70222	0,34615	4,3917e-002	
13475	0,71455	0,34615	4,3917e-002	
13476	0,65904	0,344	3,95e-002	
13477	0,67137	0,347	3,95e-002	
13478	0,6467	0,347	3,95e-002	
13479	0,67137	0,344	3,95e-002	
13480	0,6467	0,344	3,95e-002	
13481	0,66521	0,344	1,975e-002	
13482	0,67521	0,347	2,2239e-002	
13483	0,65517	0,347	1,7295e-002	
13484	0,65287	0,34312	4,1621e-002	
13485	0,66521	0,34312	4,1621e-002	
13486	0,65287	0,34615	4,3917e-002	
13487	0,66521	0,34615	4,3917e-002	
13488	0,60969	0,344	3,95e-002	
13489	0,62203	0,347	3,95e-002	
13490	0,59735	0,347	3,95e-002	
13491	0,62203	0,344	3,95e-002	
13492	0,61586	0,344	1,975e-002	
13493	0,60352	0,347	1,975e-002	
13494	0,60352	0,34312	4,1621e-002	
13495	0,61586	0,34312	4,1621e-002	
13496	0,60352	0,34615	4,3917e-002	
13497	0,61586	0,34615	4,3917e-002	
13498	0,56034	0,344	3,95e-002	
13499	0,57268	0,347	3,95e-002	
13500	0,548	0,347	3,95e-002	
13501	0,57268	0,344	3,95e-002	
13502	0,548	0,344	3,95e-002	
13503	0,56994	0,344	1,975e-002	
13504	0,55417	0,347	1,975e-002	
13505	0,55417	0,34312	4,1621e-002	
13506	0,55417	0,34615	4,3917e-002	
13507	0,56651	0,34615	4,3917e-002	
13508	0,51099	0,344	3,95e-002	
13509	0,52333	0,347	3,95e-002	
13510	0,49866	0,347	3,95e-002	
13511	0,52333	0,344	3,95e-002	
13512	0,49866	0,344	3,95e-002	
13513	0,52065	0,344	1,975e-002	
13514	0,5295	0,347	1,975e-002	
13515	0,50483	0,347	1,975e-002	
13516	0,50483	0,34312	4,1621e-002	
13517	0,51716	0,34312	4,1621e-002	
13518	0,50483	0,34615	4,3917e-002	
13519	0,51716	0,34615	4,3917e-002	
13520	0,46165	0,344	3,95e-002	
13521	0,47398	0,347	3,95e-002	
13522	0,44931	0,347	3,95e-002	
13523	0,44931	0,344	3,95e-002	
13524	0,46781	0,344	1,975e-002	
13525	0,48015	0,347	1,975e-002	
13526	0,45315	0,347	2,2239e-002	
13527	0,45548	0,34615	4,3917e-002	
